entity_id,entity_name,type,area,query,result,top_title,top_url,top_snippet,domain,tier,error
xa-luong-phu,Xã Lương Phú,place,ben-tre,Xã Lương Phú Bến Tre,MATCH,"Thông tin du lịch tại Xã Lương Phú, Huyện Giồng Trôm, Bến Tre....",https://vigotrip.com/viet-nam/ben-tre/huyen-giong-trom/xa-luong-phu,Danh sách phường xã. Thị trấn Giồng Trôm. Xã Phong Nẫm. Danh sách khách sạn. Khu nghỉ dưỡng Mango Home Riverside Bến Tre.,vigotrip.com,OTHER,
xa-luu-nghiep-anh,Xã Lưu Nghiệp Anh,place,tra-vinh,Xã Lưu Nghiệp Anh Trà Vinh,MATCH,Giới thiệu chi tiết về xã Lưu Nghiệp Anh mới thuộc tỉnh Trà Vinh...,https://thaydoigiayto.vn/gioi-thieu-chi-tiet-ve-xa-luu-nghiep-anh-moi-thuoc-tinh-tra-vinh-cu/,Trụ sở chính của xã mới đặt tại địa chỉ UBND xã Lưu Nghiệp Anh cũ. Nguồn: Nghị quyết số 1687/NQ-UBTVQH15.,thaydoigiayto.vn,OTHER,
xa-my-chanh-hoa,Xã Mỹ Chánh Hòa,place,ben-tre,Xã Mỹ Chánh Hòa Bến Tre,AMBIGUOUS,Mỹ Chánh Hòa – Wikipedia tiếng Việt,https://vi.wikipedia.org/wiki/Mỹ_Chánh_Hòa,Thành lập xã Mỹ Hòa trên cơ sở một phần diện tích tự nhiên và quy mô dân số của xã Mỹ Chánh Hòa. Phần diện tích tự nhiên và quy mô dân số còn lại của xã Mỹ Chánh Hòa được đổi tên thành xã Mỹ Chánh.,vi.wikipedia.org,TIER1,
xa-my-long,Xã Mỹ Long,place,tra-vinh,Xã Mỹ Long Trà Vinh,AMBIGUOUS,Mỹ Long – Wikipedia tiếng Việt,https://vi.wikipedia.org/wiki/Mỹ_Long_(thị_trấn),"Phía bắc giáp xã Vinh Kim; giáp xã Long Hòa, ranh giới là sông Cổ Chiên. Xã Mỹ Long có diện tích 73,61 km², dân số năm 2025 là 25.385 người, [1] mật độ dân số đạt 344 người/km².",vi.wikipedia.org,TIER1,
xa-my-thuan,Xã Mỹ Thuận,place,vinh-long,Xã Mỹ Thuận Vĩnh Long,MATCH,"Khám phá Xã Mỹ Thuận, Tỉnh Vĩnh Long: Thông Tin... | VReview.vn",https://vreview.vn/my-thuan-vinh-long,"Hình ảnh bản đồ Tỉnh Vĩnh Long sau sáp nhập.Xã Mỹ Thuận được thành lập trên cơ sở sáp nhập Xã Thành Trung, Xã Nguyễn Văn Thảnh, Xã Mỹ Thuận.",vreview.vn,OTHER,
xa-ngai-tu,Xã Ngãi Tứ,place,vinh-long,Xã Ngãi Tứ Vĩnh Long,MATCH,Địa điểm du lịch tại Xã Ngãi Tứ của Huyện Tam Bình - Tỉnh Vĩnh Long,https://dulichdiaphuong.com/xa-phuong/xa-ngai-tu-29764.html,"Vị trí Huyện Tam Bình trên bản đồ Tỉnh Vĩnh Long.Thuê xe du lịch, đặt tour tại Xã Ngãi Tứ.",dulichdiaphuong.com,OTHER,
xa-ngu-lac,Xã Ngũ Lạc,place,tra-vinh,Xã Ngũ Lạc Trà Vinh,MATCH,"Xã Ngũ Lạc, Huyện Duyên Hải, Tỉnh Trà Vinh | Tin bất động sản",https://tinbds.com/tra-vinh/duyen-hai/xa-ngu-lac,"Thông tin tổng quan về Ngũ Lạc, Duyên Hải, Trà Vinh. Ngũ Lạc là 1 xã của huyện Duyên Hải, tỉnh Trà Vinh, nước Việt Nam.",tinbds.com,OTHER,
xa-nhi-long,Xã Nhị Long,place,tra-vinh,Xã Nhị Long Trà Vinh,AMBIGUOUS,Nhị Long – Wikipedia tiếng Việt,https://vi.wikipedia.org/wiki/Nhị_Long,"Phía tây giáp xã Trung Ngãi và Càng Long. Phía nam giáp phường Long Đức và xã Bình Phú. Phía bắc giáp xã Quới Thiện, ranh giới là sông Cổ Chiên. Xã Nhị Long có diện tích 57,95 km², dân số năm 2025 là 34.633 người, [1] mật độ dân số đạt 5 người/km².",vi.wikipedia.org,TIER1,
xa-nhi-truong,Xã Nhị Trường,place,tra-vinh,Xã Nhị Trường Trà Vinh,MATCH,Nhị Trường – Wikipedia tiếng Việt,https://vi.wikipedia.org/wiki/Nhị_Trường,"Xã Nhị Trường thuộc huyện Cầu Ngang, tỉnh Trà Vinh. Ngày 3 tháng 10 năm 1996, Chính phủ ban hành Nghị định 57-CP [8] về việc thành lập xã Trường Thọ trên cơ sở điều chỉnh một phần diện tích và dân số của xã Nhị Trường.",vi.wikipedia.org,TIER1,
xa-nhon-phu,Xã Nhơn Phú,place,vinh-long,Xã Nhơn Phú Vĩnh Long,MATCH,"Xã Nhơn Phú, Huyện Mang Thít, Tỉnh Vĩnh Long | Tin bất động sản",https://tinbds.com/vinh-long/mang-thit/xa-nhon-phu,"Nhơn Phú là 1 xã của huyện Mang Thít, tỉnh Vĩnh Long, nước Việt Nam.",tinbds.com,OTHER,
xa-nhuan-phu-tan,Xã Nhuận Phú Tân,place,ben-tre,Xã Nhuận Phú Tân Bến Tre,MATCH,"Xã Nhuận Phú Tân, Huyện Mỏ Cày Bắc, Tỉnh Bến Tre",https://tinbds.com/ben-tre/mo-cay-bac/xa-nhuan-phu-tan,"Xã Nhuận Phú Tân gần với xã, phường nào?Điện thoại UBND, hình ảnh về Nhuận Phú Tân, Mỏ Cày Bắc, Bến Tre.",tinbds.com,OTHER,
xa-phong-thanh,Xã Phong Thạnh,place,tra-vinh,Xã Phong Thạnh Trà Vinh,MATCH,"Khám phá Xã Phong Thạnh, Tỉnh Vĩnh Long: Thông Tin... | VReview.vn",https://vreview.vn/phong-thanh-vinh-long,"Xã Phong Thạnh có Diện tích: 27.08 km², Dân số: 1,111 người, Mật độ dân số: Khoảng 41.03 người/km². Tôi có thể tìm bản đồ tương tác và danh sách xã phường ở đâu?Tỉnh Vĩnh Long. 5. ấp Trà Điêu. Ninh Thới.",vreview.vn,OTHER,
xa-phu-phung,Xã Phú Phụng,place,ben-tre,Xã Phú Phụng Bến Tre,MATCH,Phú Phụng – Wikipedia tiếng Việt,https://vi.wikipedia.org/wiki/Phú_Phụng,"Theo đó, sắp xếp toàn bộ diện tích tự nhiên, quy mô dân số của các xã Sơn Định, Vĩnh Bình và Phú Phụng thuộc huyện Chợ Lách của tỉnh Bến Tre trước đây thành xã mới có tên gọi là xã Phú Phụng (Khoản 63 Điều 1).",vi.wikipedia.org,TIER1,
xa-phu-quoi,Xã Phú Quới,place,vinh-long,Xã Phú Quới Vĩnh Long,MATCH,Phú Quới – Wikipedia tiếng Việt,https://vi.wikipedia.org/wiki/Phú_Quới,"Phú Quới là một xã thuộc huyện Long Hồ, tỉnh Vĩnh Long, Việt Nam.",vi.wikipedia.org,TIER1,
xa-phu-thuan,Xã Phú Thuận,place,ben-tre,Xã Phú Thuận Bến Tre,MATCH,Địa điểm du lịch tại Xã Phú Thuận của Huyện Bình Đại - Tỉnh Bến Tre,https://dulichdiaphuong.com/xa-phuong/xa-phu-thuan-29062.html,"Vị trí Huyện Bình Đại trên bản đồ Tỉnh Bến Tre.Thuê xe du lịch, đặt tour tại Xã Phú Thuận.",dulichdiaphuong.com,OTHER,
xa-phuoc-long,Xã Phước Long,place,ben-tre,Xã Phước Long Bến Tre,MATCH,"Phước Long, Vĩnh Long – Wikipedia tiếng Việt","https://vi.wikipedia.org/wiki/Phước_Long,_Vĩnh_Long","Theo đó, sắp xếp toàn bộ diện tích tự nhiên, quy mô dân số của các xã Long Mỹ, Hưng Phong và Phước Long thuộc huyện Giồng Trôm của tỉnh Bến Tre trước đây thành xã mới có tên gọi là xã Phước Long (Khoản 91 Điều 1).",vi.wikipedia.org,TIER1,
xa-phuoc-my-trung,Xã Phước Mỹ Trung,place,ben-tre,Xã Phước Mỹ Trung Bến Tre,MATCH,Phước Mỹ Trung – Wikipedia tiếng Việt,https://vi.wikipedia.org/wiki/Phước_Mỹ_Trung,"Làng Phước Mỹ Trung thuộc tổng Minh Thiện, quận Mỏ Cày, tỉnh Bến Tre được thành lập vào năm 1927 trên cơ sở sáp nhập hai làng trước đó là Phước Hạnh và Trung Mỹ.",vi.wikipedia.org,TIER1,
xa-quoi-an,Xã Quới An,place,vinh-long,Xã Quới An Vĩnh Long,MATCH,Tân Quới – Wikipedia tiếng Việt,"https://vi.wikipedia.org/wiki/Tân_Quới,_Vĩnh_Long","Tân Quới là một phường thuộc tỉnh Vĩnh Long, Việt Nam.Tân Quới vốn là một thôn được thành lập từ thế kỷ XIX, được ghi trong địa bạ triều vua Minh Mạng từ năm 1836. Khi đó, Tân Quới thuộc tổng An Trường, huyện Vĩnh An, phủ Tân Thành, tỉnh An Giang.",vi.wikipedia.org,TIER1,
xa-quoi-dien,Xã Quới Điền,place,ben-tre,Xã Quới Điền Bến Tre,MATCH,Quới Điền – Wikipedia tiếng Việt,https://vi.wikipedia.org/wiki/Quới_Điền,"Xã Quới Điền là một xã nằm ở phía Đông của tỉnh Vĩnh Long, cách phường Long Châu khoảng 80 km về phía Đông, cách An Hội khoảng 45 km về phía Đông Nam và cách phường Trà Vinh khoảng 45 km về phía Đông Bắc, thuộc huyện Thạnh Phú của tỉnh Bến Tre trước đây, có vị trí ...",vi.wikipedia.org,TIER1,
xa-quoi-thien,Xã Quới Thiện,place,vinh-long,Xã Quới Thiện Vĩnh Long,AMBIGUOUS,Quới Thiện – Wikipedia tiếng Việt,https://vi.wikipedia.org/wiki/Quới_Thiện,"Quới Thiện nằm trên Cù Lao Dài thuộc sông Cổ Chiên. Xã quanh năm được bồi đắp phù sa màu mỡ, xanh mướt với những vườn trái cây đặc sản. Xã Quới Thiện có diện tích 46,95 km², dân số năm 2024 là 26.240 người, [1] mật độ dân số đạt 558 người/km².",vi.wikipedia.org,TIER1,
xa-song-loc,Xã Song Lộc,place,tra-vinh,Xã Song Lộc Trà Vinh,MATCH,"Khám phá Xã Song Lộc, Tỉnh Vĩnh Long: Thông Tin... | VReview.vn",https://vreview.vn/song-loc-vinh-long,"Xã Song Lộc có Diện tích: 80.10 km², Dân số: 42,628 người, Mật độ dân số: Khoảng 532.19 người/km². Tôi có thể tìm bản đồ tương tác và danh sách xã phường ở đâu?Base A. Lương Hòa. Xã Song Lộc. Tỉnh Vĩnh Long. 2. Base B.",vreview.vn,OTHER,
xa-song-phu,Xã Song Phú,place,vinh-long,Xã Song Phú Vĩnh Long,MATCH,"Khám phá Xã Song Phú, Tỉnh Vĩnh Long: Thông Tin... | VReview.vn",https://vreview.vn/song-phu-vinh-long,"Hình ảnh bản đồ Tỉnh Vĩnh Long sau sáp nhập. Xã Song Phú được thành lập trên cơ sở sáp nhập Xã Tân Phú (huyện Tam Bình), Xã Long Phú, Xã Phú Thịnh, Xã Song Phú.",vreview.vn,OTHER,
xa-tam-ngai,Xã Tam Ngãi,place,tra-vinh,Xã Tam Ngãi Trà Vinh,MATCH,"Bản đồ Xã Tam Ngãi, Huyện Cầu Kè, Quy Hoạch, Bản đồ, Tổng Quan",https://meeymap.com/tin-tuc/xa-tam-ngai-huyen-cau-ke-quy-hoach-ban-do-tong-quan,"Xã Tam Ngãi là một đơn vị hành chính thuộc huyện Cầu Kè, tỉnh Trà Vinh, Việt Nam.",meeymap.com,OTHER,
xa-tan-an,Xã Tân An,place,tra-vinh,Xã Tân An Trà Vinh,MATCH,"Tân An, Vĩnh Long – Wikipedia tiếng Việt","https://vi.wikipedia.org/wiki/Tân_An,_Vĩnh_Long","Theo đó, sắp xếp toàn bộ diện tích tự nhiên, quy mô dân số của xã Tân An và Huyền Hội thành xã mới có tên gọi là xã Tân An. Sau khi sáp nhập, xã Tân An có 57,25 km² diện tích tự nhiên và dân số 33.013 người.",vi.wikipedia.org,TIER1,
xa-tan-hao,Xã Tân Hào,place,ben-tre,Xã Tân Hào Bến Tre,MATCH,Tân Hào – Wikipedia tiếng Việt,https://vi.wikipedia.org/wiki/Tân_Hào,"Theo đó, sắp xếp toàn bộ diện tích tự nhiên, quy mô dân số của các xã Tân Hào, Tân Lợi Thạnh và Thạnh Phú Đông thuộc huyện Giồng Trôm của tỉnh Bến Tre trước đây thành xã mới có tên gọi là xã Tân Hào (Khoản 90 Điều 1).",vi.wikipedia.org,TIER1,
xa-tan-long-hoi,Xã Tân Long Hội,place,vinh-long,Xã Tân Long Hội Vĩnh Long,AMBIGUOUS,Tân Long Hội – Wikipedia tiếng Việt,https://vi.wikipedia.org/wiki/Tân_Long_Hội,"Xã Tân Long Hội có vị trí địa lý: Phía Đông giáp xã Quới An. Phía Tây giáp xã Long Hồ. Phía Nam giáp xã Hòa Hiệp và Trung Hiệp. Phía Bắc giáp xã Bình Phước và Cái Nhum. Xã Tân Long Hội có diện tích 36,27 km², dân số năm 2025 là 26.358 người, [1] mật độ dân số đạt 727 ...",vi.wikipedia.org,TIER1,
xa-tan-luoc,Xã Tân Lược,place,vinh-long,Xã Tân Lược Vĩnh Long,MATCH,"Xã Tân Lược, Quận Bình Tân, Tỉnh Vĩnh Long",https://tinbds.com/vinh-long/binh-tan/xa-tan-luoc,"Hình ảnh Tân Lược, Bình Tân, Vĩnh Long Mô hình chăn nuôi dê tại xã Tân Lược Hình ảnh cơ sơ sản xuất bao bì.Google Map Xem trên Google Maps. Các trường THPT, CĐ, ĐH tại Xã Tân Lược - Quận Bình Tân - Vĩnh Long.",tinbds.com,OTHER,
xa-tan-phu,Xã Tân Phú,place,ben-tre,Xã Tân Phú Bến Tre,MATCH,Mã xã phường Bến Tre. Danh sách phường xã Bến Tre (trước sáp...),https://diaocthongthai.com/danh-sach-phuong-xa-ben-tre/,"Thành phố Bến Tre. 28757. Phường Phú Tân.Thành phố Bến Tre có 14 đơn vị hành chính cấp phường xã. Trong đó bao gồm 8 phường, 6 xã.",diaocthongthai.com,OTHER,
xa-tan-thanh-binh,Xã Tân Thành Bình,place,ben-tre,Xã Tân Thành Bình Bến Tre,MATCH,Tân Thành Bình – Wikipedia tiếng Việt,https://vi.wikipedia.org/wiki/Tân_Thành_Bình,Tân Thành Bình là một trong 3 xã của huyện Mỏ Cày Bắc (còn lại là Tân Phú Tây và Tân Thanh Tây) được chọn thí điểm trong chương trình xây dựng nông thôn mới của tỉnh Bến Tre.[26].,vi.wikipedia.org,TIER1,
xa-tan-xuan,Xã Tân Xuân,place,ben-tre,Xã Tân Xuân Bến Tre,MATCH,Khám Phá Xã Tân Xuân Huyện Ba Tri Bến Tre | TikTok,https://www.tiktok.com/@thanhlam.1982_bentre/video/7534937638277532946,Tiếp tục lang thang dài ngày về Sa Đéc khắc LIKE VÀ VIEW. thanhlam.1982_bentre. THANH LÂM.BẾN TRE.,tiktok.com,OTHER,
xa-tap-son,Xã Tập Sơn,place,tra-vinh,Xã Tập Sơn Trà Vinh,MATCH,Trà Cú tổ chức lễ công bố xã Tập Sơn đạt chuẩn nông thôn mới – Văn...,https://nongthonmoi.travinh.gov.vn/tra-cu-to-chuc-le-cong-bo-xa-tap-son-dat-chuan-nong-thon-moi/,"Trà Vinh: tổ chức họp Hội đồng thẩm định tỉnh thảo luận, bỏ phiếu đề nghị xét, công nhận xã Long Hiệp, Tập Sơn và Nguyệt Hóa đạt chuẩn nông thôn mới nâng cao năm 2023.",nongthonmoi.travinh.gov.vn,TIER1,
xa-thanh-hai,Xã Thạnh Hải,place,ben-tre,Xã Thạnh Hải Bến Tre,MATCH,Thạnh Hải – Wikipedia tiếng Việt,https://vi.wikipedia.org/wiki/Thạnh_Hải,"Theo đó, sắp xếp toàn bộ diện tích tự nhiên, quy mô dân số của các xã An Điền và Thạnh Hải thuộc huyện Thạnh Phú của tỉnh Bến Tre trước đây thành xã mới có tên gọi là xã Thạnh Hải (Khoản 79 Điều 1).",vi.wikipedia.org,TIER1,
xa-thanh-phong,Xã Thạnh Phong,place,ben-tre,Xã Thạnh Phong Bến Tre,MATCH,Người Giữ Rừng Bến Tre| Khám Phá Thiên Nhiên và... - YouTube,https://www.youtube.com/watch?v=1lFw-Srgq1A,Khu du lịch sinh thái Người Giữ Rừng tại Bến Tre là điểm đến lý tưởng cho những ai yêu thiên nhiên và muốn khám phá vẻ đẹp hoang sơ của rừng ngập mặn ven biển.,youtube.com,OTHER,
xa-thanh-phu,Xã Thạnh Phú,place,ben-tre,Xã Thạnh Phú Bến Tre,MATCH,Khám phá du lịch Thạnh Phú Bến Tre: Cẩm nang toàn diện từ A đến Z,https://mytour.vn/vi/blog/du-lich/kham-pha-du-lich-thanh-phu-ben-tre-cam-nang-tu-a-den-z-mytour.html,"Nằm tại xã Thạnh Hải, huyện Thạnh Phú, Đường Hồ Chí Minh trên biển là một địa điểm lịch sử quan trọng của Bến Tre, nơi đánh dấu điểm xuất phát của những con tàu vượt biển đưa tin tức, vũ khí từ miền Bắc vào miền Nam, phục vụ cho cuộc kháng chiến chống Pháp và Mỹ.",mytour.vn,TIER3,
xa-thanh-phuoc,Xã Thạnh Phước,place,ben-tre,Xã Thạnh Phước Bến Tre,MATCH,"Khám phá Xã Thạnh Phước, Tỉnh Vĩnh Long: Thông Tin... | VReview.vn",https://vreview.vn/thanh-phuoc-vinh-long,"Xã Thạnh Phước có Diện tích: 76.99 km², Dân số: 21,208 người, Mật độ dân số: Khoảng 275.46 người/km². Tôi có thể tìm bản đồ tương tác và danh sách xã phường ở đâu?",vreview.vn,OTHER,
xa-thanh-thoi,Xã Thành Thới,place,ben-tre,Xã Thành Thới Bến Tre,MATCH,Mã xã phường Bến Tre. Danh sách phường xã Bến Tre (trước sáp...),https://diaocthongthai.com/danh-sach-phuong-xa-ben-tre/,"Xã Thành Thới B. Đơn vị hành chính cũ hiện không còn tồn tại là2.1. DS các phường, xã của thành phố Bến Tre. 2.2. DS các thị trấn, xã của huyện Ba Tri.",diaocthongthai.com,OTHER,
xa-thanh-tri,Xã Thạnh Trị,place,ben-tre,Xã Thạnh Trị Bến Tre,MATCH,"Xã Thạnh Trị, Huyện Bình Đại, Tỉnh Bến Tre",https://tinbds.com/ben-tre/binh-dai/xa-thanh-tri,"Xã Thạnh Trị - Huyện Gò Công Tây - Tỉnh Tiền Giang. Xã Thạnh Trị - Thị xã Kiến Tường - Tỉnh Long An.Dự án bất động sản tại Xã Thạnh Trị, Bình Đại - Bến Tre.",tinbds.com,OTHER,
xa-thoi-thuan,Xã Thới Thuận,place,ben-tre,Xã Thới Thuận Bến Tre,MATCH,Thới Thuận (xã) – Wikipedia tiếng Việt,"https://vi.wikipedia.org/wiki/Thới_Thuận,_Bình_Đại","Thới Thuận là một xã thuộc huyện Bình Đại, tỉnh Bến Tre, Việt Nam. Xã Thới Thuận có diện tích 54,93 km², dân số năm 2014 là 9.234 người, [1] mật độ dân số đạt 168 người/km².",vi.wikipedia.org,TIER1,
xa-tra-con,Xã Trà Côn,place,vinh-long,Xã Trà Côn Vĩnh Long,AMBIGUOUS,Trà Côn – Wikipedia tiếng Việt,https://vi.wikipedia.org/wiki/Trà_Côn,"Theo đó, sắp xếp toàn bộ diện tích tự nhiên, quy mô dân số của các xã Nhơn Bình, Trà Côn, Tân Mỹ (huyện Trà Ôn); một phần diện tích tự nhiên, quy mô dân số của thị trấn Tam Bình thành xã mới có tên gọi là xã Trà Côn.",vi.wikipedia.org,TIER1,
xa-tra-cu,Xã Trà Cú,place,tra-vinh,Xã Trà Cú Trà Vinh,MATCH,Địa điểm du lịch Trà Vinh: Top 20 điểm check-in hot nhất 2026,https://blog.vexere.com/dia-diem-du-lich-tra-vinh/,"Tọa lạc tại xã Hàm Tân, huyện Trà Cú, tỉnh Trà Vinh. Chùa được xây dựng lại từ nền ngôi chùa cũ hơn 600 năm tuổi bị tàn phá trong chiến tranh.",blog.vexere.com,TIER3,
xa-trung-hiep,Xã Trung Hiệp,place,vinh-long,Xã Trung Hiệp Vĩnh Long,AMBIGUOUS,Trung Hiệp – Wikipedia tiếng Việt,https://vi.wikipedia.org/wiki/Trung_Hiệp,"Phía đông giáp xã Quới An. Phía tây giáp xã Hòa Hiệp. Phía nam giáp các xã Trung Thành, Hiếu Phụng và Hòa Bình. Phía bắc giáp xã Tân Long Hội. Xã Trung Hiệp có diện tích 46,73 km², dân số năm 2025 là 34.451 người, [1] mật độ dân số đạt 737 người/km².",vi.wikipedia.org,TIER1,
xa-trung-ngai,Xã Trung Ngãi,place,vinh-long,Xã Trung Ngãi Vĩnh Long,MATCH,Xã Trung Ngãi của Vĩnh Long: Xã nông nghiệp trọng điểm mới,https://fptshop.com.vn/tin-tuc/danh-gia/xa-trung-ngai-cua-vinh-long-182121,"Theo đó, xã Trung Ngãi mới được hình thành trên cơ sở sáp nhập ba xã cũ gồm Trung Thành Đông, Trung Ngãi và Trung Nghĩa thuộc huyện Vũng Liêm.",fptshop.com.vn,OTHER,
xa-tuong-loc,xã Tường Lộc,history,vinh-long,xã Tường Lộc Vĩnh Long di tích lịch sử,AMBIGUOUS,"Thánh tịnh Cửu Khúc Tòa- những dấu ấn văn hóa, lịch sử - Vĩnh...",https://baovinhlong.com.vn/van-hoa-giai-tri/202110/thanh-tinh-cuu-khuc-toa-nhung-dau-an-van-hoa-lich-su-3084488/,"(VLO) Cùng với Khu Lưu niệm Giáo sư Viện sĩ Trần Đại Nghĩa và Khu Lưu niệm phong trào Đông Du, Thánh tịnh Cửu Khúc Tòa là di tích có giá trị văn hóa và lịch sử ở xã Tường Lộc- Tam Bình.",baovinhlong.com.vn,TIER2,
xa-vinh-kim,Xã Vinh Kim,place,tra-vinh,Xã Vinh Kim Trà Vinh,AMBIGUOUS,Vinh Kim – Wikipedia tiếng Việt,https://vi.wikipedia.org/wiki/Vinh_Kim,"Xã Vinh Kim chịu ảnh hưởng mạnh mẽ của chế độ bán nhật triều biển Đông với các hệ thống sông rạch chằng chịt. Nguồn nước cung cấp cho xã hoàn toàn bị chi phối bởi sông Cổ Chiên, sông Vinh Kim, kênh Vĩnh Bình - Mỹ Cẩm.",vi.wikipedia.org,TIER1,
xa-vinh-thanh,Xã Vĩnh Thành,place,ben-tre,Xã Vĩnh Thành Bến Tre,MATCH,Mã xã phường Bến Tre. Danh sách phường xã Bến Tre (trước sáp...),https://diaocthongthai.com/danh-sach-phuong-xa-ben-tre/,"DS các phường, xã của thành phố Bến Tre. Thành phố Bến Tre có 14 đơn vị hành chính cấp phường xã. Trong đó bao gồm 8 phường, 6 xã.",diaocthongthai.com,OTHER,
xa-vinh-xuan,Xã Vĩnh Xuân,place,vinh-long,Xã Vĩnh Xuân Vĩnh Long,MATCH,"Xã Vĩnh Xuân, Huyện Trà Ôn, Tỉnh Vĩnh Long | Tin bất động sản",https://tinbds.com/vinh-long/tra-on/xa-vinh-xuan,"Hình ảnh Vĩnh Xuân, Trà Ôn, Vĩnh Long Đoàn từ thiện tặng quà cho các cháu học sinh nghèo hiếu học Vườn cam ở xã Vĩnh Xuân Chương Trình Tiếng Hát Vì Người Nghèo.",tinbds.com,OTHER,
