entity_id,type,area,claim_type,claim_text,verifiable,verified,source
resort-ben-tre-riverside,accommodation,ben-tre,measurement,"{""price_range"": ""1.500.000–3.000.000 đ/đêm"", ""rooms"": 30, ""facilities"": ""Hồ bơi, spa, nhà hàng, kayak"", ""accommodation_type"": ""Resort"", ""coords_approximate"": true, ""schema_type"": ""LodgingBusiness"", ""address"": ""Phường Bến Tre, Bến Tre"", ""sub_category"": ""reso...",Y,ENTITY_FOUND_NOT_CLAIM_VERIFIED,https://www.bing.com/aclick?ld=e8QY4glkjEHHxeqmSfnGMnFDVUCUztWFyZfi2QfLimAsmQU2QpDOufjI0a_28fbBpvMaC2whpjw-VBHoOjJ1FRf14Xn1vlInQYgSiUmHv-hFM_5GhyKUIKgZH1t54KeZE2kOGiVtLuDQrezNJCjQ-T-u15fSb_JR4Z2QQqmdGK3qwvZmZJB6nc6-b5x6QqC3qCDRHNhaWOieJnFSC9GUDTVZBIw6M&u=aHR0cCUzYSUyZiUyZnd3dy5ib29raW5nLmNvbSUyZmhvdGVsJTJmdm4lMmZiZW4tdHJlLXJpdmVyc2lkZS1yZXNvcnQuZW4uaHRtbCUzZmFpZCUzZDIyNzYzODAlMjZwYWdlbmFtZSUzZGJlbi10cmUtcml2ZXJzaWRlLXJlc29ydCUyNmxhYmVsJTNkbXNuLXBVSlJIZGhBZHdxT0FaWERrR042b0EtODA2NzY4MTYxODE2MDYlM2F0aWt3ZC04MDY3NzA1NzI4NzMwMCUzYWxvYy0xNjYlM2FuZW8lM2FtdGUlM2FscDE1MzM4NyUzYWRlYyUzYWNpZDU3ODM0OTQ0MiUzYWFnaWQxMjkwODI3MTM5NTU4MTg4JTNhY2xraWQ5ZjAxOTRkYWZkMGMxODY0MjFjOWZlOWIxMjRhMTE2NiUyNnV0bV9jYW1wYWlnbiUzZEhvdGVsJTI1MjAtJTI1MjBWaWV0bmFtJTI2dXRtX21lZGl1bSUzZGNwYyUyNnV0bV9zb3VyY2UlM2RiaW5nJTI2dXRtX3Rlcm0lM2RwVUpSSGRoQWR3cU9BWlhEa0dONm9BJTI2bXNjbGtpZCUzZDlmMDE5NGRhZmQwYzE4NjQyMWM5ZmU5YjEyNGExMTY2&rlid=9f0194dafd0c186421c9fe9b124a1166
mango-home-ben-tre,accommodation,ben-tre,measurement,"{""price_range"": ""400.000–800.000 đ/đêm"", ""rooms"": 6, ""facilities"": ""Sân vườn, cắm trại, BBQ, xe đạp"", ""priority"": ""A-"", ""target_segments"": ""Foodie",Y,ENTITY_FOUND_NOT_CLAIM_VERIFIED,https://www.mangohomeriverside.com/contact
tau-nha-hang-sai-gon-vinh-long,restaurant,vinh-long,named_fact,"Tàu nhà hàng Sài Gòn Vĩnh Long Nhà hàng độc đáo trên tàu neo đậu bến công viên Sông Tiền, gần cầu Cái Cá.",Y,ENTITY_FOUND_NOT_CLAIM_VERIFIED,https://vinhlongtourist.vn/vi/tsgvl
tau-nha-hang-sai-gon-vinh-long,restaurant,vinh-long,named_fact,"Nhà hàng độc đáo trên tàu neo đậu bến công viên Sông Tiền, gần cầu Cái Cá.",Y,ENTITY_FOUND_NOT_CLAIM_VERIFIED,https://vinhlongtourist.vn/vi/tsgvl
tau-nha-hang-sai-gon-vinh-long,restaurant,vinh-long,named_fact,Trải nghiệm ẩm thực trên sông.,Y,ENTITY_FOUND_NOT_CLAIM_VERIFIED,https://vinhlongtourist.vn/vi/tsgvl
can-tho-hotel-transit,accommodation,vinh-long,measurement,"Khách sạn Sài Gòn - Vĩnh Long Tại Phường Long Châu, Vĩnh Long, 2 sao, Vĩnh Long.",Y,ENTITY_FOUND_NOT_CLAIM_VERIFIED,https://www.agoda.com/vi-vn/sai-gon-vinh-long-hotel/hotel/vinh-long-vn.html
can-tho-hotel-transit,accommodation,vinh-long,measurement+named_fact,"Khách sạn 2 sao gần cầu Mỹ Thuận, phòng tiện nghi cơ bản phục vụ khách quá cảnh và công tác.",Y,ENTITY_FOUND_NOT_CLAIM_VERIFIED,https://www.agoda.com/vi-vn/sai-gon-vinh-long-hotel/hotel/vinh-long-vn.html
can-tho-hotel-transit,accommodation,vinh-long,measurement,"{""price_range"": ""350.000–700.000 đ/đêm"", ""rooms"": 30, ""facilities"": ""Nhà hàng, bãi xe, Wi-Fi"", ""accommodation_type"": ""Khách sạn"", ""coords_approximate"": false, ""schema_type"": ""LodgingBusiness"", ""address"": ""Phường Long Châu, Vĩnh Long"", ""star_rating"": 2, ""sub...",Y,ENTITY_FOUND_NOT_CLAIM_VERIFIED,https://www.agoda.com/vi-vn/sai-gon-vinh-long-hotel/hotel/vinh-long-vn.html
khach-san-paris-vinh-long,accommodation,vinh-long,named_fact,"Khách sạn Paris Vĩnh Long Tại Trần Phú, Phường Phước Hậu, TP Vĩnh Long, Vĩnh Long.",Y,ENTITY_FOUND_NOT_CLAIM_VERIFIED,https://taxibamien24h.vn/dia-diem-khach-san-vinh-long/
khach-san-paris-vinh-long,accommodation,vinh-long,named_fact,"Khách sạn paris vĩnh long là khách sạn tại trần phú, phường phước hậu, tp vĩnh long, vĩnh long.",Y,ENTITY_FOUND_NOT_CLAIM_VERIFIED,https://taxibamien24h.vn/dia-diem-khach-san-vinh-long/
khach-san-paris-vinh-long,accommodation,vinh-long,named_fact,Thuận tiện khám phá cù lao sông nước và vườn trái cây miền Tây.,Y,ENTITY_FOUND_NOT_CLAIM_VERIFIED,https://taxibamien24h.vn/dia-diem-khach-san-vinh-long/
khach-san-paris-vinh-long,accommodation,vinh-long,phone+named_fact,"{""phone"": ""0938126216"", ""email"": ""parishotel.cafe@gmail.com"", ""address"": ""Trần Phú, Phường Phước Hậu, TP Vĩnh Long"", ""stars"": ""nhà nghỉ"", ""accommodation_type"": ""Khách sạn"", ""coords_approximate"": true, ""schema_type"": ""LodgingBusiness"", ""sub_category"": ""hotel""}",Y,ENTITY_FOUND_NOT_CLAIM_VERIFIED,https://taxibamien24h.vn/dia-diem-khach-san-vinh-long/
vin-hotel-vinh-long,accommodation,vinh-long,named_fact,"Vin Hotel Vĩnh Long Đây là khách sạn khá quen thuộc ở khu trung tâm thành phố, được nhiều du khách chọn nhờ vị trí thuận tiện gần chợ và bến sông.",Y,ENTITY_FOUND_NOT_CLAIM_VERIFIED,https://hotelvinvinhlong.o-hotel.vn/
vin-hotel-vinh-long,accommodation,vinh-long,named_fact,"Đây là khách sạn khá quen thuộc ở khu trung tâm thành phố, được nhiều du khách chọn nhờ vị trí thuận tiện gần chợ và bến sông.",Y,ENTITY_FOUND_NOT_CLAIM_VERIFIED,https://hotelvinvinhlong.o-hotel.vn/
vin-hotel-vinh-long,accommodation,vinh-long,measurement+hours,"{""price_range"": ""400.000–900.000 đ/phòng"", ""accommodation_type"": ""Khách sạn"", ""check_in"": ""14:00"", ""check_out"": ""12:00"", ""booking_note"": ""Có thể đặt qua Booking.com/Agoda.",Y,ENTITY_FOUND_NOT_CLAIM_VERIFIED,https://hotelvinvinhlong.o-hotel.vn/
saigon-vinh-long-hotel,accommodation,vinh-long,named_fact,"Saigon Vinh Long Hotel Đây là khách sạn lưu trú du lịch lâu năm và quen thuộc ở trung tâm Vĩnh Long, thuận tiện cho khách công tác lẫn tham quan.",Y,ENTITY_FOUND_NOT_CLAIM_VERIFIED,https://www.agoda.com/vi-vn/sai-gon-vinh-long-hotel/hotel/vinh-long-vn.html
saigon-vinh-long-hotel,accommodation,vinh-long,named_fact,"Đây là khách sạn lưu trú du lịch lâu năm và quen thuộc ở trung tâm Vĩnh Long, thuận tiện cho khách công tác lẫn tham quan.",Y,ENTITY_FOUND_NOT_CLAIM_VERIFIED,https://www.agoda.com/vi-vn/sai-gon-vinh-long-hotel/hotel/vinh-long-vn.html
saigon-vinh-long-hotel,accommodation,vinh-long,measurement+hours,"{""price_range"": ""500.000–1.200.000 đ/phòng"", ""accommodation_type"": ""Khách sạn"", ""check_in"": ""14:00"", ""check_out"": ""12:00"", ""booking_note"": ""Đặt qua Agoda/Booking.com.",Y,ENTITY_FOUND_NOT_CLAIM_VERIFIED,https://www.agoda.com/vi-vn/sai-gon-vinh-long-hotel/hotel/vinh-long-vn.html
saigon-vinh-long-hotel,accommodation,vinh-long,named_fact,"Ước tính dựa trên hạng cơ sở."", ""amenities"": ""Nhà hàng, wifi, điều hòa, view sông, trung tâm thành phố Vĩnh Long"", ""coords_approximate"": false, ""schema_type"": ""LodgingBusiness"", ""address"": ""Phường Thanh Đức, Vĩnh Long"", ""sub_category"": ""hotel""}",Y,ENTITY_FOUND_NOT_CLAIM_VERIFIED,https://www.agoda.com/vi-vn/sai-gon-vinh-long-hotel/hotel/vinh-long-vn.html
khach-san-ngoi-sao,accommodation,vinh-long,measurement,"Khách sạn Ngôi Sao Tại Số 81A Trưng Nữ Vương, Phường Long Châu, TP Vĩnh Long, 1 sao, Vĩnh Long.",Y,ENTITY_FOUND_NOT_CLAIM_VERIFIED,https://www.viet-biz.com/khách-sạn-ngôi-sao_1q-0270-3836-151
khach-san-ngoi-sao,accommodation,vinh-long,measurement,"Khách sạn Ngôi Sao là khách sạn 1 sao tại Số 81A Trưng Nữ Vương, Phường Long Châu, TP Vĩnh Long, Vĩnh Long.",Y,ENTITY_FOUND_NOT_CLAIM_VERIFIED,https://www.viet-biz.com/khách-sạn-ngôi-sao_1q-0270-3836-151
khach-san-ngoi-sao,accommodation,vinh-long,named_fact,Thuận tiện khám phá cù lao sông nước và vườn trái cây miền Tây.,Y,ENTITY_FOUND_NOT_CLAIM_VERIFIED,https://www.viet-biz.com/khách-sạn-ngôi-sao_1q-0270-3836-151
khach-san-ngoi-sao,accommodation,vinh-long,measurement+hours+phone,"{""phone"": ""02703836151"", ""address"": ""Số 81A Trưng Nữ Vương, Phường Long Châu, TP Vĩnh Long"", ""price_range"": ""150.000–280.000 đ/phòng"", ""accommodation_type"": ""Khách sạn"", ""check_in"": ""14:00"", ""check_out"": ""12:00"", ""booking_note"": ""Khách sạn 1 sao, giá bình d...",Y,ENTITY_FOUND_NOT_CLAIM_VERIFIED,https://www.viet-biz.com/khách-sạn-ngôi-sao_1q-0270-3836-151
khach-san-tan-an-loc,accommodation,vinh-long,measurement,"Khách sạn Tân An Lộc Tại Số 64/22 Phó Cơ Điều, phường Phước Hậu, TP Vĩnh Long, 1 sao, Vĩnh Long.",Y,UNVERIFIED,
khach-san-tan-an-loc,accommodation,vinh-long,measurement,"Khách sạn Tân An Lộc là nhà nghỉ 1 sao tại Số 64/22 Phó Cơ Điều, phường Phước Hậu, TP Vĩnh Long, Vĩnh Long.",Y,UNVERIFIED,
khach-san-tan-an-loc,accommodation,vinh-long,named_fact,Thuận tiện khám phá cù lao sông nước và vườn trái cây miền Tây.,Y,UNVERIFIED,
khach-san-tan-an-loc,accommodation,vinh-long,measurement+hours+phone,"{""phone"": ""02703852699"", ""address"": ""Số 64/22 Phó Cơ Điều, phường Phước Hậu, TP Vĩnh Long"", ""price_range"": ""150.000–280.000 đ/phòng/đêm"", ""accommodation_type"": ""Nhà nghỉ"", ""check_in"": ""14:00"", ""check_out"": ""11:00"", ""booking_note"": ""Khách sạn 1 sao hẻm Phó C...",Y,UNVERIFIED,
lang-nghe-thu-cong-my-nghe-tu-dua-quoi-son,craft_village,ben-tre,named_fact,Làng nghề thủ công mỹ nghệ từ dừa Quới Sơn Làng nghề truyền thống chế tác đồ thủ công từ dừa tại xã Quới Sơn.,Y,ENTITY_FOUND_NOT_CLAIM_VERIFIED,https://www.tourdulichbentre.com/thu-cong-my-nghe-dua-ben-tre-lang-nghe-truyen-thong
lang-nghe-thu-cong-my-nghe-tu-dua-quoi-son,craft_village,ben-tre,named_fact,Làng nghề truyền thống chế tác đồ thủ công từ dừa tại xã Quới Sơn.,Y,ENTITY_FOUND_NOT_CLAIM_VERIFIED,https://www.tourdulichbentre.com/thu-cong-my-nghe-dua-ben-tre-lang-nghe-truyen-thong
lang-nghe-thu-cong-my-nghe-tu-dua-quoi-son,craft_village,ben-tre,named_fact,"lẵng hoa, giỏ, đèn chụp từ cọng, lá và bông dừa.",Y,ENTITY_FOUND_NOT_CLAIM_VERIFIED,https://www.tourdulichbentre.com/thu-cong-my-nghe-dua-ben-tre-lang-nghe-truyen-thong
chua-hoi-ton-co-tu,history,ben-tre,year+named_fact,"Chùa Hội Tôn Cổ Tự Ngôi chùa cổ nhất Bến Tre, được thành lập từ thời chúa Nguyễn Phúc Khoát (giữa thế kỷ XVIII), trùng tu các năm 1884, 1947 và 1992.",Y,ENTITY_FOUND_NOT_CLAIM_VERIFIED,https://tapchinghiencuuphathoc.vn/to-dinh-hoi-ton-tinh-ben-tre.html
chua-hoi-ton-co-tu,history,ben-tre,year+named_fact,"Ngôi chùa cổ nhất Bến Tre, được thành lập từ thời chúa Nguyễn Phúc Khoát (giữa thế kỷ XVIII), trùng tu các năm 1884, 1947 và 1992.",Y,ENTITY_FOUND_NOT_CLAIM_VERIFIED,https://tapchinghiencuuphathoc.vn/to-dinh-hoi-ton-tinh-ben-tre.html
chua-hoi-ton-co-tu,history,ben-tre,named_fact,"Lưu giữ nhiều hiện vật quý như quả chuông đồng, bản gỗ khắc kinh chữ Hán, pho tượng Hộ Pháp, Tiêu Diện, Minh Vương.",Y,ENTITY_FOUND_NOT_CLAIM_VERIFIED,https://tapchinghiencuuphathoc.vn/to-dinh-hoi-ton-tinh-ben-tre.html
chua-ang-angkor-borei,history,tra-vinh,named_fact,"Chùa Âng (Angkor Borei) Ngôi chùa Khmer cổ nằm trong cụm di tích - thắng cảnh quốc gia Ao Bà Om tại xã Nguyệt Hóa, huyện Châu Thành, Trà Vinh.",Y,ENTITY_FOUND_NOT_CLAIM_VERIFIED,https://mytour.vn/vi/blog/bai-viet/kham-pha-chua-ang-o-tra-vinh-ve-dep-khmer-co-duoc-luu-giu-hon-1000-nam.html
chua-ang-angkor-borei,history,tra-vinh,named_fact,"Ngôi chùa Khmer cổ nằm trong cụm di tích - thắng cảnh quốc gia Ao Bà Om tại xã Nguyệt Hóa, huyện Châu Thành, Trà Vinh.",Y,ENTITY_FOUND_NOT_CLAIM_VERIFIED,https://mytour.vn/vi/blog/bai-viet/kham-pha-chua-ang-o-tra-vinh-ve-dep-khmer-co-duoc-luu-giu-hon-1000-nam.html
chua-ang-angkor-borei,history,tra-vinh,named_fact,Chùa là một phần không thể tách rời của khu di tích Ao Bà Om và mang đậm nét kiến trúc Phật giáo Theravada của người Khmer.,Y,ENTITY_FOUND_NOT_CLAIM_VERIFIED,https://mytour.vn/vi/blog/bai-viet/kham-pha-chua-ang-o-tra-vinh-ve-dep-khmer-co-duoc-luu-giu-hon-1000-nam.html
chua-ang-angkor-borei,history,tra-vinh,named_fact,"{""address"": ""Cụm di tích Ao Bà Om, xã Nguyệt Hóa, Trà Vinh"", ""coords_approximate"": true, ""schema_type"": ""LandmarksOrHistoricalBuildings"", ""architectural_style"": ""Chùa Khmer (kiến trúc Khmer Theravada)"", ""sub_category"": ""pagoda""}",Y,ENTITY_FOUND_NOT_CLAIM_VERIFIED,https://mytour.vn/vi/blog/bai-viet/kham-pha-chua-ang-o-tra-vinh-ve-dep-khmer-co-duoc-luu-giu-hon-1000-nam.html
homestay-bep-nam-bo-xua-con-chim,accommodation,tra-vinh,named_fact,"Homestay nằm trên Cồn Chim, xã Hòa Minh, Châu Thành, cung cấp không gian nghỉ ngơi mộc mạc yên tĩnh và trải nghiệm ẩm thực Nam Bộ truyền thống.",Y,ENTITY_FOUND_NOT_CLAIM_VERIFIED,https://mia.vn/cam-nang-du-lich/top-homestay-tra-vinh-chat-luong-14420
homestay-tu-pha-con-chim,accommodation,tra-vinh,named_fact,"Homestay sinh thái nằm tại ấp Cồn Chim, xã Hòa Minh, Châu Thành, được nhiều du khách yêu thích nhờ vị trí gần thiên nhiên và các trải nghiệm đời sống nông thôn sông nước đặc trưng vùng đồng bằng sông Cửu Long.",Y,ENTITY_FOUND_NOT_CLAIM_VERIFIED,https://ilaca.vn/homestay-tu-pha/
lang-nghe-tieu-thu-cong-nghiep-duc-my,craft_village,tra-vinh,named_fact,"Làng nghề tiểu thủ công nghiệp Đức Mỹ Làng nghề đan lát truyền thống sản xuất trên 150.000 sản phẩm mỗi năm từ cây lát, lục bình và xơ dừa, bao gồm thảm, chiếu, đồ lưu niệm, nội thất và vật dụng hàng ngày.",Y,UNVERIFIED,
chua-khanh-thanh,attraction,tra-vinh,named_fact,"Chùa Khánh Thạnh Ngôi chùa Phật giáo lâu đời tại ấp Sơn Trắng, Càng Long với kiến trúc cổ kính, mái ngói rêu phong, cột gỗ chạm khắc, không khí thanh tịnh trong lành.",Y,ENTITY_FOUND_NOT_CLAIM_VERIFIED,https://www.dalatmagazine.com/top-5-dia-diem-du-lich-cang-long-tra-vinh-nen-kham-pha/
chua-khanh-thanh,attraction,tra-vinh,named_fact,"Ngôi chùa Phật giáo lâu đời tại ấp Sơn Trắng, Càng Long với kiến trúc cổ kính, mái ngói rêu phong, cột gỗ chạm khắc, không khí thanh tịnh trong lành.",Y,ENTITY_FOUND_NOT_CLAIM_VERIFIED,https://www.dalatmagazine.com/top-5-dia-diem-du-lich-cang-long-tra-vinh-nen-kham-pha/
nha-tho-duc-my-cho-cua,attraction,tra-vinh,year+named_fact,"Nhà Thờ Đức Mỹ Chợ Cua Nhà thờ Công giáo cổ kính tại xã Đức Mỹ, được xây dựng năm 1922 và trùng tu năm 2010, kiến trúc độc đáo với không gian rộng rãi thoáng mát.",Y,ENTITY_FOUND_NOT_CLAIM_VERIFIED,https://www.dalatmagazine.com/top-5-dia-diem-du-lich-cang-long-tra-vinh-nen-kham-pha/
nha-tho-duc-my-cho-cua,attraction,tra-vinh,year+named_fact,"Nhà thờ Công giáo cổ kính tại xã Đức Mỹ, được xây dựng năm 1922 và trùng tu năm 2010, kiến trúc độc đáo với không gian rộng rãi thoáng mát.",Y,ENTITY_FOUND_NOT_CLAIM_VERIFIED,https://www.dalatmagazine.com/top-5-dia-diem-du-lich-cang-long-tra-vinh-nen-kham-pha/
dua-sap-cang-long,product,tra-vinh,named_fact,"Dừa sáp Càng Long Đặc sản nổi tiếng của huyện Càng Long, giống dừa đặc biệt có cùi dày, dẻo như sáp, vị béo ngậy thơm ngon khác biệt so với dừa thông thường.",Y,ENTITY_FOUND_NOT_CLAIM_VERIFIED,https://ocopviet.com.vn/blogs/news/dua-sap-tra-vinh-dac-san-doc-dao-mien-tay-nam-bo
dua-sap-cang-long,product,tra-vinh,named_fact,"Đặc sản nổi tiếng của huyện Càng Long, giống dừa đặc biệt có cùi dày, dẻo như sáp, vị béo ngậy thơm ngon khác biệt so với dừa thông thường.",Y,ENTITY_FOUND_NOT_CLAIM_VERIFIED,https://ocopviet.com.vn/blogs/news/dua-sap-tra-vinh-dac-san-doc-dao-mien-tay-nam-bo
dua-sap-cang-long,product,tra-vinh,named_fact+ocop,Được chế biến thành nhiều sản phẩm OCOP.,Y,ENTITY_FOUND_NOT_CLAIM_VERIFIED,https://ocopviet.com.vn/blogs/news/dua-sap-tra-vinh-dac-san-doc-dao-mien-tay-nam-bo
dua-sap-cang-long,product,tra-vinh,named_fact+ocop,"{""address"": ""Huyện Càng Long"", ""coords_approximate"": true, ""schema_type"": ""Product"", ""ocop_certified"": true, ""sub_category"": ""coconut-product""}",Y,ENTITY_FOUND_NOT_CLAIM_VERIFIED,https://ocopviet.com.vn/blogs/news/dua-sap-tra-vinh-dac-san-doc-dao-mien-tay-nam-bo
chua-phap-hoa,attraction,tra-vinh,measurement+named_fact,"Chùa Pháp Hoa Chùa Phật giáo Khmer rộng khoảng 3 ha, kiến trúc Khmer truyền thống với chánh điện, nhà tăng và nhiều công trình phụ.",Y,ENTITY_FOUND_NOT_CLAIM_VERIFIED,https://thedirigogroup.com/top-18-dia-diem-tham-quan-noi-tieng-nhat-tra-vinh/
chua-phap-hoa,attraction,tra-vinh,measurement+named_fact,"Chùa Phật giáo Khmer rộng khoảng 3 ha, kiến trúc Khmer truyền thống với chánh điện, nhà tăng và nhiều công trình phụ.",Y,ENTITY_FOUND_NOT_CLAIM_VERIFIED,https://thedirigogroup.com/top-18-dia-diem-tham-quan-noi-tieng-nhat-tra-vinh/
di-tich-lich-su-chi-bo-dau-tien-xa-nhi-long,history,tra-vinh,named_fact,Di tích lịch sử Chi bộ đầu tiên xã Nhị Long Địa điểm về nguồn ghi dấu nơi thành lập chi bộ Đảng đầu tiên của xã Nhị Long.,Y,ENTITY_FOUND_NOT_CLAIM_VERIFIED,https://vipsedan.vn/top-6-di-tich-lich-su-dang-ghe-tham-nhat-tra-vinh.html
di-tich-lich-su-chi-bo-dau-tien-xa-nhi-long,history,tra-vinh,named_fact,Địa điểm về nguồn ghi dấu nơi thành lập chi bộ Đảng đầu tiên của xã Nhị Long.,Y,ENTITY_FOUND_NOT_CLAIM_VERIFIED,https://vipsedan.vn/top-6-di-tich-lich-su-dang-ghe-tham-nhat-tra-vinh.html
di-tich-lich-su-chi-bo-dau-tien-xa-nhi-long,history,tra-vinh,year,từ 1937–1975 có 119 đảng viên hy sinh.,Y,ENTITY_FOUND_NOT_CLAIM_VERIFIED,https://vipsedan.vn/top-6-di-tich-lich-su-dang-ghe-tham-nhat-tra-vinh.html
den-tho-chu-tich-ho-chi-minh-long-duc,history,tra-vinh,named_fact,"Đền thờ Chủ tịch Hồ Chí Minh (Long Đức) Đền thờ Chủ tịch Hồ Chí Minh tọa lạc tại ấp Vĩnh Hội, xã Long Đức, TP Trà Vinh.",Y,ENTITY_FOUND_NOT_CLAIM_VERIFIED,"https://vi.wikipedia.org/wiki/Đền_thờ_Chủ_tịch_Hồ_Chí_Minh_(Long_Đức,_Trà_Vinh)"
den-tho-chu-tich-ho-chi-minh-long-duc,history,tra-vinh,measurement+named_fact,"Đền thờ Chủ tịch Hồ Chí Minh tọa lạc tại ấp Vĩnh Hội, xã Long Đức, TP Trà Vinh, cách trung tâm thành phố khoảng 5 km về hướng Bắc.",Y,ENTITY_FOUND_NOT_CLAIM_VERIFIED,"https://vi.wikipedia.org/wiki/Đền_thờ_Chủ_tịch_Hồ_Chí_Minh_(Long_Đức,_Trà_Vinh)"
den-tho-chu-tich-ho-chi-minh-long-duc,history,tra-vinh,named_fact,Công trình là nơi giáo dục truyền thống yêu nước và lịch sử cách mạng cho người dân và du khách.,Y,ENTITY_FOUND_NOT_CLAIM_VERIFIED,"https://vi.wikipedia.org/wiki/Đền_thờ_Chủ_tịch_Hồ_Chí_Minh_(Long_Đức,_Trà_Vinh)"
di-tich-ao-ho-co-vinh-xuan,history,vinh-long,named_fact,Di tích ao hồ cổ Vĩnh Xuân Dấu tích ao hồ cổ tại xã Vĩnh Xuân là bằng chứng về một nền văn hóa cổ đại từng tồn tại ở vùng đất này vào những thế kỷ đầu Công nguyên.,Y,ENTITY_FOUND_NOT_CLAIM_VERIFIED,https://ru.pinterest.com/pin/di-tch-lch-s-vn-ha-vnh-long-nxb-i-hc-cn-th-2018-trng-ngc-tng-232-trang--595812225737322098/
di-tich-ao-ho-co-vinh-xuan,history,vinh-long,named_fact,Dấu tích ao hồ cổ tại xã Vĩnh Xuân là bằng chứng về một nền văn hóa cổ đại từng tồn tại ở vùng đất này vào những thế kỷ đầu Công nguyên.,Y,ENTITY_FOUND_NOT_CLAIM_VERIFIED,https://ru.pinterest.com/pin/di-tch-lch-s-vn-ha-vnh-long-nxb-i-hc-cn-th-2018-trng-ngc-tng-232-trang--595812225737322098/
di-tich-duong-ho-chi-minh-tren-bien-ben-thanh-phong,history,ben-tre,named_fact,Di tích Đường Hồ Chí Minh trên Biển – Bến Thạnh Phong Bến xuất phát của những chuyến tàu không số chở vũ khí từ miền Bắc vào miền Nam trong kháng chiến chống Mỹ.,Y,UNVERIFIED,
di-tich-duong-ho-chi-minh-tren-bien-ben-thanh-phong,history,ben-tre,named_fact,Bến xuất phát của những chuyến tàu không số chở vũ khí từ miền Bắc vào miền Nam trong kháng chiến chống Mỹ.,Y,UNVERIFIED,
di-tich-duong-ho-chi-minh-tren-bien-ben-thanh-phong,history,ben-tre,year+named_fact,"Đây là căn cứ cách mạng trọng yếu trước 1975, gắn liền với tên gọi 'đầu cầu tiếp nhận vũ khí Bắc – Nam', được công nhận là di tích lịch sử quốc gia.",Y,UNVERIFIED,
di-tich-chien-thang-gia-the,history,ben-tre,named_fact,"Di tích chiến thắng Giá Thẻ Di tích lịch sử cấp tỉnh ghi dấu chiến thắng Giá Thẻ, nằm tại xã An Nhơn, Thạnh Phú.",Y,ENTITY_FOUND_NOT_CLAIM_VERIFIED,https://ie.pinterest.com/pin/danh-sch-di-tch-lch-s-vn-ha-ti-bn-tre-n-nm-2024--901564419135731046/
di-tich-chien-thang-gia-the,history,ben-tre,named_fact,"Di tích lịch sử cấp tỉnh ghi dấu chiến thắng Giá Thẻ, nằm tại xã An Nhơn, Thạnh Phú.",Y,ENTITY_FOUND_NOT_CLAIM_VERIFIED,https://ie.pinterest.com/pin/danh-sch-di-tch-lch-s-vn-ha-ti-bn-tre-n-nm-2024--901564419135731046/
hop-tac-xa-dua-sap-cau-ke-tra-vinh,facility,ben-tre,measurement+named_fact+ocop,"Hợp tác xã Dừa Sáp Cầu Kè Cửa hàng OCOP tại Thị trấn Cầu Kè, huyện Cầu Kè, Trà Vinh (cách TP khoảng 45 km).",Y,ENTITY_FOUND_NOT_CLAIM_VERIFIED,https://masothue.com/1301123857-002-dua-sap-cau-ke-tra-vinh-chi-nhanh-cong-ty-trach-nhiem-huu-han-sinh-thai-nong-nghiep-ben-tre
hop-tac-xa-dua-sap-cau-ke-tra-vinh,facility,ben-tre,measurement+named_fact+ocop,"Cửa hàng OCOP tại Thị trấn Cầu Kè, huyện Cầu Kè, Trà Vinh (cách TP khoảng 45 km).",Y,ENTITY_FOUND_NOT_CLAIM_VERIFIED,https://masothue.com/1301123857-002-dua-sap-cau-ke-tra-vinh-chi-nhanh-cong-ty-trach-nhiem-huu-han-sinh-thai-nong-nghiep-ben-tre
hop-tac-xa-dua-sap-cau-ke-tra-vinh,facility,ben-tre,measurement+hours+named_fact+ocop,"{""shop_type"": ""cửa hàng OCOP"", ""address"": ""Thị trấn Cầu Kè, Trà Vinh (cách TP khoảng 45 km)"", ""hours"": ""06:00–18:00 hàng ngày"", ""what_to_buy"": ""Dừa sáp tươi, kem dừa sáp, bánh từ dừa sáp, dầu dừa nguyên chất, kẹo dừa sáp - đặc sản OCOP nổi tiếng nhất Trà Vi...",Y,ENTITY_FOUND_NOT_CLAIM_VERIFIED,https://masothue.com/1301123857-002-dua-sap-cau-ke-tra-vinh-chi-nhanh-cong-ty-trach-nhiem-huu-han-sinh-thai-nong-nghiep-ben-tre
bun-bo-co-tam-cho-ben-tre-ben-tre,dish,ben-tre,named_fact,"{""category"": ""restaurant"", ""sub_category"": ""pho_bun"", ""address"": ""Khu vực chợ Bến Tre, đường Hai Bà Trưng, TP.",Y,ENTITY_FOUND_NOT_CLAIM_VERIFIED,https://www.tiktok.com/@angidaytroi/video/7499027568922873106
