entity_id,name,type,area,trust_score,verdict,claim_count,source_status,web_result,hallucination_flags,factual_errors,missing_source
khach-san-thanh-binh-i,Khách sạn Thanh Bình I,accommodation,tra-vinh,85,PARTIAL,1,TIER1_2,MATCH,approximate_coordinates;missing_images;unverified_claims_1;phone_format_only_not_live_verified;web_match,0,N
khach-san-thanh-binh-ii,Khách sạn Thanh Bình II,accommodation,tra-vinh,85,PARTIAL,1,TIER1_2,MATCH,approximate_coordinates;missing_images;unverified_claims_1;phone_format_only_not_live_verified;web_match,0,N
khach-san-thanh-xuan,Khách sạn Thanh Xuân,accommodation,vinh-long,85,PARTIAL,4,TIER1_2,MATCH,approximate_coordinates;missing_images;unverified_claims_4;phone_format_only_not_live_verified;web_match,0,N
khach-san-thien-thanh,Khách sạn Thiên Thanh,accommodation,vinh-long,85,PARTIAL,4,TIER1_2,MATCH,approximate_coordinates;missing_images;unverified_claims_4;phone_format_only_not_live_verified;web_match,0,N
khach-san-xuan-huong,Khách sạn Xuân Hương,accommodation,vinh-long,85,PARTIAL,4,TIER1_2,MATCH,approximate_coordinates;missing_images;unverified_claims_4;phone_format_only_not_live_verified;web_match,0,N
nam-thanh-homestay,Năm Thành Homestay,accommodation,vinh-long,85,PARTIAL,4,TIER1_2,MATCH,approximate_coordinates;missing_images;unverified_claims_4;phone_format_only_not_live_verified;web_match,0,N
nha-nghi-dl-sinh-thai-hoang-hao,Nhà nghỉ DL sinh thái Hoàng Hảo,accommodation,vinh-long,85,PARTIAL,2,TIER1_2,MATCH,approximate_coordinates;missing_images;unverified_claims_2;phone_format_only_not_live_verified;web_match,0,N
riverside-park-eco-resort,Riverside Park Eco Resort,accommodation,vinh-long,85,PARTIAL,5,TIER1_2,MATCH,approximate_coordinates;missing_images;unverified_claims_5;phone_format_only_not_live_verified;web_match,0,N
xa-nhi-long,Xã Nhị Long,place,tra-vinh,85,VERIFIED,0,TIER1_2,AMBIGUOUS,coordinate_cluster_47;missing_images,0,N
xa-quoi-thien,Xã Quới Thiện,place,vinh-long,87,VERIFIED,0,TIER1_2,AMBIGUOUS,approximate_coordinates;missing_images,0,N
xa-tan-long-hoi,Xã Tân Long Hội,place,vinh-long,87,VERIFIED,0,TIER1_2,AMBIGUOUS,approximate_coordinates;missing_images,0,N
bai-bien-ba-dong,bãi biển Ba Động,nature,tra-vinh,88,PARTIAL,3,INDEPENDENT_LOW,MATCH,source_not_tier1_2;missing_images;unverified_claims_3;web_match,0,N
banh-canh-bot-xat-ben-tre,Bánh Canh Bột Xắt Bến Tre,dish,ben-tre,88,PARTIAL,3,INDEPENDENT_LOW,MATCH,source_not_tier1_2;missing_images;unverified_claims_3;web_match,0,N
bao-tang-ben-tre,Bảo tàng Bến Tre,attraction,ben-tre,88,PARTIAL,11,TIER1_2,MATCH,missing_images;unverified_claims_11;mentions_outside_area:hcm;web_match,0,N
bun-suong,Bún suông,dish,tra-vinh,88,PARTIAL,4,INDEPENDENT_LOW,MATCH,source_not_tier1_2;missing_images;unverified_claims_4;web_match,0,N
bung-lac-dia,Bưng Lạc Địa,history,ben-tre,88,PARTIAL,3,TIER1_2,MATCH,approximate_coordinates;missing_images;unverified_claims_3;web_match,0,N
buoi-da-xanh-ben-tre,Bưởi Da Xanh Bến Tre,product,ben-tre,88,PARTIAL,1,INDEPENDENT_LOW,MATCH,source_not_tier1_2;missing_images;unverified_claims_1;web_match,0,N
cau-lang-chim,Cầu Láng Chim,attraction,tra-vinh,88,PARTIAL,2,INDEPENDENT_LOW,MATCH,source_not_tier1_2;missing_images;unverified_claims_2;web_match,0,N
cau-truong-long-hoa,Cầu Trường Long Hòa,attraction,tra-vinh,88,PARTIAL,1,INDEPENDENT_LOW,MATCH,source_not_tier1_2;missing_images;unverified_claims_1;web_match,0,N
chao-cua-dong-ben-tre,Cháo Cua Đồng Bến Tre,dish,ben-tre,88,PARTIAL,2,INDEPENDENT_LOW,MATCH,source_not_tier1_2;missing_images;unverified_claims_2;web_match,0,N
cho-tra-vinh,Chợ Trà Vinh,experience,tra-vinh,88,PARTIAL,1,INDEPENDENT_LOW,MATCH,source_not_tier1_2;missing_images;unverified_claims_1;web_match,0,N
cho-vinh-long,Chợ Vĩnh Long,attraction,vinh-long,88,PARTIAL,2,INDEPENDENT_LOW,MATCH,source_not_tier1_2;missing_images;unverified_claims_2;web_match,0,N
coco-riverside-lodge,Coco Riverside Lodge,accommodation,vinh-long,88,PARTIAL,2,TIER1_2,AMBIGUOUS,missing_images;unverified_claims_2;phone_format_only_not_live_verified,0,N
com-tam-co-tuyet,Cơm Tấm Cô Tuyết,restaurant,vinh-long,88,PARTIAL,1,INDEPENDENT_LOW,MATCH,source_not_tier1_2;missing_images;unverified_claims_1;web_match,0,N
con-chim,Cồn Chim,nature,tra-vinh,88,PARTIAL,3,INDEPENDENT_LOW,MATCH,source_not_tier1_2;missing_images;unverified_claims_3;web_match,0,N
con-cu,Cồn Cù,attraction,tra-vinh,88,PARTIAL,1,INDEPENDENT_LOW,MATCH,source_not_tier1_2;missing_images;unverified_claims_1;web_match,0,N
cong-vien-an-hoi,Công viên An Hội,attraction,ben-tre,88,PARTIAL,7,INDEPENDENT_LOW,MATCH,source_not_tier1_2;missing_images;unverified_claims_7;web_match,0,N
cu-lao-long-tri,Cù lao Long Trị,nature,tra-vinh,88,PARTIAL,2,INDEPENDENT_LOW,MATCH,source_not_tier1_2;missing_images;unverified_claims_2;web_match,0,N
cua-hang-thuc-pham-an-toan-hoa-sao,Cửa hàng thực phẩm an toàn Hoa Sao,attraction,vinh-long,88,PARTIAL,4,INDEPENDENT_LOW,MATCH,source_not_tier1_2;missing_images;unverified_claims_4;web_match,0,N
dinh-an-hoi,Đình An Hội,history,ben-tre,88,PARTIAL,9,TIER1_2,MATCH,missing_images;unverified_claims_9;mentions_outside_area:hcm;web_match,0,N
dinh-ky-ha,Đình Kỳ Hà,history,vinh-long,88,PARTIAL,7,TIER1_2,MATCH,approximate_coordinates;missing_images;unverified_claims_7;web_match,0,N
dinh-tan-hoa,Đình Tân Hòa,attraction,vinh-long,88,PARTIAL,3,INDEPENDENT_LOW,MATCH,source_not_tier1_2;missing_images;unverified_claims_3;web_match,0,N
don-ca-tai-tu-o-vinh-long,Đờn ca tài tử ở Vĩnh Long,experience,vinh-long,88,PARTIAL,1,INDEPENDENT_LOW,MATCH,source_not_tier1_2;missing_images;unverified_claims_1;web_match,0,N
ho-truc-giang,Hồ Trúc Giang,nature,ben-tre,88,PARTIAL,2,INDEPENDENT_LOW,MATCH,source_not_tier1_2;missing_images;unverified_claims_2;web_match,0,N
hoi-thi-giong-ca-cai-luong-ut-tra-on,Hội thi giọng ca cải lương Út Trà Ôn,event,vinh-long,88,PARTIAL,1,INDEPENDENT_LOW,MATCH,source_not_tier1_2;missing_images;unverified_claims_1;web_match,0,N
hu-tieu-pate-ben-tre,Hủ Tiếu Pate Bến Tre,dish,ben-tre,88,PARTIAL,4,INDEPENDENT_LOW,MATCH,source_not_tier1_2;missing_images;unverified_claims_4;web_match,0,N
keo-dua-thu-cong-ben-tre,Kẹo Dừa Thủ Công Bến Tre,product,ben-tre,88,PARTIAL,6,INDEPENDENT_LOW,MATCH,source_not_tier1_2;missing_images;unverified_claims_6;web_match,0,N
khu-du-lich-sinh-thai-hoang-hao,Khu Du Lịch Sinh Thái Hoàng Hảo,experience,vinh-long,88,PARTIAL,2,INDEPENDENT_LOW,MATCH,source_not_tier1_2;missing_images;unverified_claims_2;web_match,0,N
khu-luu-niem-tran-dai-nghia,khu lưu niệm Trần Đại Nghĩa,attraction,vinh-long,88,PARTIAL,4,INDEPENDENT_LOW,MATCH,source_not_tier1_2;missing_images;unverified_claims_4;web_match,0,N
khu-tuong-niem-co-chu-tich-hdbt-pham-hung,Khu tưởng niệm Cố Chủ tịch HĐBT Phạm Hùng,history,vinh-long,88,PARTIAL,4,TIER1_2,MATCH,approximate_coordinates;missing_images;unverified_claims_4;web_match,0,N
lang-hoa-kieng-long-duc-tra-vinh,Làng Hoa Kiểng Long Đức Trà Vinh,craft_village,tra-vinh,88,PARTIAL,4,INDEPENDENT_LOW,MATCH,source_not_tier1_2;missing_images;unverified_claims_4;web_match,0,N
lang-nghe-truyen-thong-phu-le,Làng nghề truyền thống Phú Lễ,craft_village,ben-tre,88,PARTIAL,2,TIER1_2,MATCH,approximate_coordinates;missing_images;unverified_claims_2;web_match,0,N
lau-mam-ben-tre,Lẩu Mắm Bến Tre,restaurant,ben-tre,88,PARTIAL,2,INDEPENDENT_LOW,MATCH,source_not_tier1_2;missing_images;unverified_claims_2;web_match,0,N
lo-com-cuu-long,Lò cơm Cửu Long,dish,vinh-long,88,PARTIAL,3,INDEPENDENT_LOW,MATCH,source_not_tier1_2;missing_images;unverified_claims_3;web_match,0,N
lo-lem-homestay,Lọ Lem Homestay,accommodation,vinh-long,88,PARTIAL,3,INDEPENDENT_LOW,MATCH,source_not_tier1_2;missing_images;unverified_claims_3;web_match,0,N
mam-bo-hoc-tra-vinh,Mắm Bò Hóc Trà Vinh,product,tra-vinh,88,PARTIAL,1,INDEPENDENT_LOW,MATCH,source_not_tier1_2;missing_images;unverified_claims_1;web_match,0,N
mam-cong-ben-tre,Mắm Còng Bến Tre,product,ben-tre,88,PARTIAL,3,INDEPENDENT_LOW,MATCH,source_not_tier1_2;missing_images;unverified_claims_3;web_match,0,N
meo-u-kitchen-vinh-long,MÈO Ú kitchen Vĩnh Long,experience,vinh-long,88,PARTIAL,1,INDEPENDENT_LOW,MATCH,source_not_tier1_2;missing_images;unverified_claims_1;web_match,0,N
nghe-det-luc-binh-vinh-long,Nghề dệt lục bình Vĩnh Long,craft_village,vinh-long,88,PARTIAL,4,INDEPENDENT_LOW,MATCH,source_not_tier1_2;missing_images;unverified_claims_4;web_match,0,N
nguyen-dinh-chieu,Nguyễn Đình Chiểu,person,ben-tre,88,PARTIAL,2,INDEPENDENT_LOW,MATCH,source_not_tier1_2;missing_images;unverified_claims_2;web_match,0,N
nguyen-thi-dinh,Nguyễn Thị Định,person,ben-tre,88,PARTIAL,3,INDEPENDENT_LOW,MATCH,source_not_tier1_2;missing_images;unverified_claims_3;web_match,0,N
nguyen-thien-thanh,Nguyễn Thiện Thành,person,tra-vinh,88,PARTIAL,2,INDEPENDENT_LOW,MATCH,source_not_tier1_2;missing_images;unverified_claims_2;web_match,0,N
nha-co-cai-cuong,Nhà cổ Cai Cường,attraction,vinh-long,88,PARTIAL,1,INDEPENDENT_LOW,MATCH,source_not_tier1_2;missing_images;unverified_claims_1;web_match,0,N
nha-co-tran-dai-nghia,Nhà Cổ Trần Đại Nghĩa,attraction,vinh-long,88,PARTIAL,4,INDEPENDENT_LOW,MATCH,source_not_tier1_2;missing_images;unverified_claims_4;web_match,0,N
nha-hang-am-thuc-pho,Nhà hàng Ẩm Thực Phố,restaurant,vinh-long,88,PARTIAL,4,INDEPENDENT_LOW,MATCH,source_not_tier1_2;missing_images;unverified_claims_4;web_match,0,N
nha-hang-huong-sen,Nhà hàng Hương Sen,restaurant,vinh-long,88,PARTIAL,4,INDEPENDENT_LOW,MATCH,source_not_tier1_2;missing_images;unverified_claims_4;web_match,0,N
nha-hang-sau-tu,Nhà hàng Sáu Tú,restaurant,vinh-long,88,PARTIAL,4,INDEPENDENT_LOW,MATCH,source_not_tier1_2;missing_images;unverified_claims_4;web_match,0,N
nha-hang-song-thao,Nhà hàng Song Thảo,restaurant,vinh-long,88,PARTIAL,1,INDEPENDENT_LOW,MATCH,source_not_tier1_2;missing_images;unverified_claims_1;web_match,0,N
nha-khach-vinh-tra,Nhà khách Vĩnh Trà,accommodation,tra-vinh,88,PARTIAL,3,TIER1_2,AMBIGUOUS,missing_images;unverified_claims_3;phone_format_only_not_live_verified,0,N
nha-mat,Nhà Mát,history,tra-vinh,88,PARTIAL,1,INDEPENDENT_LOW,MATCH,source_not_tier1_2;missing_images;unverified_claims_1;web_match,0,N
nha-tho-mac-bac-tieu-can,Nhà thờ Mặc Bắc Tiểu Cần,attraction,tra-vinh,88,PARTIAL,3,INDEPENDENT_LOW,MATCH,source_not_tier1_2;missing_images;unverified_claims_3;web_match,0,N
pham-hung,Phạm Hùng,person,vinh-long,88,PARTIAL,4,INDEPENDENT_LOW,MATCH,source_not_tier1_2;missing_images;unverified_claims_4;web_match,0,N
pho-91,Phở 91,dish,vinh-long,88,PARTIAL,1,INDEPENDENT_LOW,MATCH,source_not_tier1_2;missing_images;unverified_claims_1;web_match,0,N
thanh-duong-giao-xu-mac-bac,Thánh đường giáo xứ Mặc Bắc,attraction,tra-vinh,88,PARTIAL,4,INDEPENDENT_LOW,MATCH,source_not_tier1_2;missing_images;unverified_claims_4;web_match,0,N
thien-vien-truc-lam-tra-vinh,Thiền viện Trúc Lâm Trà Vinh,attraction,tra-vinh,88,PARTIAL,3,INDEPENDENT_LOW,MATCH,source_not_tier1_2;missing_images;unverified_claims_3;web_match,0,N
trung-tam-thuong-mai-vincom-vinh-long,Trung tâm thương mại Vincom Vĩnh Long,attraction,vinh-long,88,PARTIAL,4,TIER1_2,MATCH,approximate_coordinates;missing_images;unverified_claims_4;web_match,0,N
tt-thuong-mai-sense-city-ben-tre,TT thương mại Sense City Bến Tre,attraction,ben-tre,88,PARTIAL,1,TIER1_2,MATCH,approximate_coordinates;missing_images;unverified_claims_1;web_match,0,N
van-trang-hotel,Vân Trang Hotel,accommodation,vinh-long,88,PARTIAL,1,INDEPENDENT_LOW,MATCH,source_not_tier1_2;missing_images;unverified_claims_1;web_match,0,N
dinh-lang-thien-my,Đình làng Thiện Mỹ,history,vinh-long,91,PARTIAL,5,TIER1_2,AMBIGUOUS,missing_images;unverified_claims_5,0,N
khu-di-tich-cach-mang-cai-ngang,Khu di tích Cách mạng Cái Ngang,history,vinh-long,91,PARTIAL,3,TIER1_2,AMBIGUOUS,missing_images;unverified_claims_3,0,N
banh-nhat-ngoc,Bánh Nhật Ngọc,product,vinh-long,92,PARTIAL,0,INDEPENDENT_LOW,MATCH,source_not_tier1_2;missing_images;web_match,0,N
canh-dong-dien-gio-thanh-phu,Cánh Đồng Điện Gió Thạnh Phú,nature,ben-tre,92,PARTIAL,0,INDEPENDENT_LOW,MATCH,source_not_tier1_2;missing_images;web_match,0,N
khu-pho-am-thuc-bo-ho,Khu phố ẩm thực Bờ Hồ,restaurant,ben-tre,92,VERIFIED,0,TIER1_2,MATCH,approximate_coordinates;missing_images;web_match,0,N
p-binh-minh,Phường Bình Minh,place,vinh-long,92,VERIFIED,0,TIER1_2,MATCH,approximate_coordinates;missing_images;web_match,0,N
p-cai-von,Phường Cái Vồn,place,vinh-long,92,VERIFIED,0,TIER1_2,MATCH,approximate_coordinates;missing_images;web_match,0,N
p-phuoc-hau,Phường Phước Hậu,place,vinh-long,92,VERIFIED,0,TIER1_2,MATCH,approximate_coordinates;missing_images;web_match,0,N
sau-rieng-cai-mon,Sầu riêng Cái Mơn,product,ben-tre,92,VERIFIED,0,TIER1_2,MATCH,approximate_coordinates;missing_images;web_match,0,N
sieu-thi-thuy-tien,Siêu thị Thủy Tiên,attraction,vinh-long,92,VERIFIED,0,TIER1_2,MATCH,approximate_coordinates;missing_images;web_match,0,N
xa-an-ngai-trung,Xã An Ngãi Trung,place,ben-tre,92,VERIFIED,0,TIER1_2,MATCH,approximate_coordinates;missing_images;web_match,0,N
xa-an-phu-tan,Xã An Phú Tân,place,tra-vinh,92,VERIFIED,0,TIER1_2,MATCH,approximate_coordinates;missing_images;web_match,0,N
xa-binh-phuoc,Xã Bình Phước,place,vinh-long,92,VERIFIED,0,TIER1_2,MATCH,approximate_coordinates;missing_images;web_match,0,N
xa-ngai-tu,Xã Ngãi Tứ,place,vinh-long,92,VERIFIED,0,TIER1_2,MATCH,approximate_coordinates;missing_images;web_match,0,N
farmstay-dat-cu-lao,Farmstay Đất Cù Lao,accommodation,tra-vinh,93,PARTIAL,1,TIER1_2,MATCH,missing_images;unverified_claims_1;phone_format_only_not_live_verified;web_match,0,N
khach-san-dai-an,Khách sạn Đại An,accommodation,ben-tre,93,PARTIAL,1,TIER1_2,MATCH,missing_images;unverified_claims_1;phone_format_only_not_live_verified;web_match,0,N
khach-san-diamond-stars,Khách sạn Diamond Stars,accommodation,ben-tre,93,PARTIAL,1,TIER1_2,MATCH,missing_images;unverified_claims_1;phone_format_only_not_live_verified;web_match,0,N
khach-san-gia-hoa-ii,Khách sạn Gia Hòa II,accommodation,tra-vinh,93,PARTIAL,3,TIER1_2,MATCH,missing_images;unverified_claims_3;phone_format_only_not_live_verified;web_match,0,N
khach-san-khanh-quynh,Khách sạn Khánh Quỳnh,accommodation,vinh-long,93,PARTIAL,4,TIER1_2,MATCH,missing_images;unverified_claims_4;phone_format_only_not_live_verified;web_match,0,N
khach-san-loc-phuc,Khách sạn Lộc Phúc,accommodation,vinh-long,93,PARTIAL,5,TIER1_2,MATCH,missing_images;unverified_claims_5;phone_format_only_not_live_verified;web_match,0,N
khach-san-ngoc-hung,Khách sạn Ngọc Hưng,accommodation,vinh-long,93,PARTIAL,4,TIER1_2,MATCH,missing_images;unverified_claims_4;phone_format_only_not_live_verified;web_match,0,N
khach-san-ngoc-tram,Khách sạn Ngọc Trâm,accommodation,vinh-long,93,PARTIAL,5,TIER1_2,MATCH,missing_images;unverified_claims_5;phone_format_only_not_live_verified;web_match,0,N
khach-san-ngoc-trang,Khách sạn Ngọc Trang,accommodation,vinh-long,93,PARTIAL,5,TIER1_2,MATCH,missing_images;unverified_claims_5;phone_format_only_not_live_verified;web_match,0,N
khach-san-ngoc-yen,Khách sạn Ngọc Yến,accommodation,vinh-long,93,PARTIAL,4,TIER1_2,MATCH,missing_images;unverified_claims_4;phone_format_only_not_live_verified;web_match,0,N
khach-san-ngu-long,Khách sạn Ngũ Long,accommodation,vinh-long,93,PARTIAL,4,TIER1_2,MATCH,missing_images;unverified_claims_4;phone_format_only_not_live_verified;web_match,0,N
khach-san-phung-hoang,Khách sạn Phụng Hoàng,accommodation,vinh-long,93,PARTIAL,4,TIER1_2,MATCH,missing_images;unverified_claims_4;phone_format_only_not_live_verified;web_match,0,N
khach-san-phuoc-hung,Khách sạn Phước Hưng,accommodation,vinh-long,93,PARTIAL,4,TIER1_2,MATCH,missing_images;unverified_claims_4;phone_format_only_not_live_verified;web_match,0,N
khach-san-tan-hung,Khách sạn Tấn Hưng,accommodation,vinh-long,93,PARTIAL,4,TIER1_2,MATCH,missing_images;unverified_claims_4;phone_format_only_not_live_verified;web_match,0,N
khach-san-trung-tinh,Khách sạn Trung Tính,accommodation,vinh-long,93,PARTIAL,4,TIER1_2,MATCH,missing_images;unverified_claims_4;phone_format_only_not_live_verified;web_match,0,N
khach-san-truong-an,Khách sạn Trường An,accommodation,vinh-long,93,PARTIAL,4,TIER1_2,MATCH,missing_images;unverified_claims_4;phone_format_only_not_live_verified;web_match,0,N
khach-san-van-trang,Khách sạn Vân Trang,accommodation,vinh-long,93,PARTIAL,5,TIER1_2,MATCH,missing_images;unverified_claims_5;phone_format_only_not_live_verified;web_match,0,N
ks-nh-hung-vuong,KS-NH Hùng Vương,accommodation,ben-tre,93,PARTIAL,1,TIER1_2,MATCH,missing_images;unverified_claims_1;phone_format_only_not_live_verified;web_match,0,N
le-thi-thuy-an-homestay,Lê Thị Thúy An Homestay,accommodation,vinh-long,93,PARTIAL,6,TIER1_2,MATCH,missing_images;unverified_claims_6;phone_format_only_not_live_verified;web_match,0,N
nh-ks-sy-dien,NH-KS Sỹ Điền,accommodation,tra-vinh,93,PARTIAL,3,TIER1_2,MATCH,missing_images;unverified_claims_3;phone_format_only_not_live_verified;web_match,0,N
ut-thuy-homestay,Út Thủy Homestay,accommodation,vinh-long,93,PARTIAL,4,TIER1_2,MATCH,missing_images;unverified_claims_4;phone_format_only_not_live_verified;web_match,0,N
thanh-loan,Thanh Loan,person,vinh-long,95,VERIFIED,0,TIER1_2,AMBIGUOUS,missing_images,0,N
xa-vinh-kim,Xã Vinh Kim,place,tra-vinh,95,VERIFIED,0,TIER1_2,AMBIGUOUS,missing_images,0,N
cay-goi-nuoc-di-san-ben-tre,Cây Gội Nước Di Sản Bến Tre,nature,ben-tre,96,PARTIAL,3,TIER1_2,MATCH,missing_images;unverified_claims_3;web_match,0,N
cho-ba-tri,Chợ Ba Tri,attraction,ben-tre,96,PARTIAL,3,TIER1_2,MATCH,missing_images;unverified_claims_3;web_match,0,N
cho-ba-vat,Chợ Ba Vát,attraction,ben-tre,96,PARTIAL,2,TIER1_2,MATCH,missing_images;unverified_claims_2;web_match,0,N
cho-binh-dai,Chợ Bình Đại,attraction,ben-tre,96,PARTIAL,2,TIER1_2,MATCH,missing_images;unverified_claims_2;web_match,0,N
cho-cho-lach,Chợ Chợ Lách,attraction,ben-tre,96,PARTIAL,2,TIER1_2,MATCH,missing_images;unverified_claims_2;web_match,0,N
cho-dau-moi-nong-thuy-san-ben-tre,Chợ đầu mối nông thủy sản Bến Tre,attraction,ben-tre,96,PARTIAL,4,TIER1_2,MATCH,missing_images;unverified_claims_4;web_match,0,N
cho-giong-trom,Chợ Giồng Trôm,attraction,ben-tre,96,PARTIAL,3,TIER1_2,MATCH,missing_images;unverified_claims_3;web_match,0,N
cho-mo-cay,Chợ Mỏ Cày,attraction,ben-tre,96,PARTIAL,2,TIER1_2,MATCH,missing_images;unverified_claims_2;web_match,0,N
chua-bo-de,Chùa Bồ Đề,history,vinh-long,96,PARTIAL,2,TIER1_2,MATCH,missing_images;unverified_claims_2;web_match,0,N
chua-kompong-ong-met,Chùa Kompong (Ông Mẹt),attraction,tra-vinh,96,PARTIAL,7,TIER1_2,MATCH,missing_images;unverified_claims_7;web_match,0,N
chua-van-phuoc-binh-dai,Chùa Vạn Phước Bình Đại,attraction,ben-tre,96,PARTIAL,2,TIER1_2,MATCH,missing_images;unverified_claims_2;web_match,0,N
chua-vien-minh-ben-tre,Chùa Viên Minh (Bến Tre),history,ben-tre,96,PARTIAL,3,TIER1_2,MATCH,missing_images;unverified_claims_3;web_match,0,N
con-phung-con-ong-dao-dua,Cồn Phụng (Cồn Ông Đạo Dừa),attraction,ben-tre,96,PARTIAL,8,TIER1_2,MATCH,missing_images;unverified_claims_8;web_match,0,N
cong-vien-my-hoa,Công viên Mỹ Hóa,attraction,ben-tre,96,PARTIAL,2,TIER1_2,MATCH,missing_images;unverified_claims_2;web_match,0,N
dinh-binh-phung,Đình Bình Phụng,history,vinh-long,96,PARTIAL,5,TIER1_2,MATCH,missing_images;unverified_claims_5;web_match,0,N
dinh-hau-thanh,Đình Hậu Thạnh,history,vinh-long,96,PARTIAL,5,TIER1_2,MATCH,missing_images;unverified_claims_5;web_match,0,N
dinh-hoa-ninh,Đình Hoà Ninh,history,vinh-long,96,PARTIAL,4,TIER1_2,MATCH,missing_images;unverified_claims_4;web_match,0,N
dinh-long-ho,Đình Long Hồ,history,vinh-long,96,PARTIAL,5,TIER1_2,MATCH,missing_images;unverified_claims_5;web_match,0,N
dinh-tan-hoa-dinh-cai-doi,Đình Tân Hoa (Đình Cái Đôi),history,vinh-long,96,PARTIAL,4,TIER1_2,MATCH,missing_images;unverified_claims_4;web_match,0,N
don-ca-tai-tu-nam-bo-tai-vinh-long,Đờn ca tài tử Nam bộ tại Vĩnh Long,attraction,vinh-long,96,PARTIAL,5,TIER1_2,MATCH,missing_images;unverified_claims_5;web_match,0,N
hoi-thi-don-ca-tai-tu-cai-luong-huyen-long-ho,Hội thi Đờn ca tài tử - cải lương huyện Long Hồ,event,vinh-long,96,PARTIAL,1,TIER1_2,MATCH,missing_images;unverified_claims_1;web_match,0,N
lang-du-kich-dong-khoi,Làng du kích Đồng Khởi,history,ben-tre,96,PARTIAL,2,TIER1_2,MATCH,missing_images;unverified_claims_2;web_match,0,N
lang-gach-gom-do-mang-thit,Làng gạch gốm đỏ Mang Thít,craft_village,vinh-long,96,PARTIAL,3,TIER1_2,MATCH,missing_images;unverified_claims_3;web_match,0,N
le-cung-mieu,Lễ cúng miễu,event,vinh-long,96,PARTIAL,7,TIER1_2,MATCH,missing_images;unverified_claims_7;web_match,0,N
